stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
18057,100-03,"AKF / PK","03",50.074030,19.997610,1,,0,,,0,
18056,100-04,"AKF / PK","04",50.073810,19.998140,1,,0,,,0,
9118,101-03,"Stella-Sawickiego","03",50.074500,20.005370,1,,0,,,0,
7454,101-04,"Stella-Sawickiego","04",50.074090,20.005310,1,,0,,,0,
12883,102-03,"Czyżyny","03",50.074170,20.011280,1,,0,,,0,
12881,102-04,"Czyżyny","04",50.073800,20.012490,1,,0,,,0,
12975,103-05,"Rondo Czyżyńskie","05",50.073820,20.016490,1,,0,,,0,
13023,103-06,"Rondo Czyżyńskie","06",50.074330,20.018570,1,,0,,,0,
12974,103-08,"Rondo Czyżyńskie","08",50.073010,20.018920,1,,0,,,0,
13789,103-10,"Rondo Czyżyńskie","10",50.072460,20.016640,1,,0,,,0,
12907,104-03,"Os. Kolorowe","03",50.072490,20.028500,1,,0,,,0,
12898,104-04,"Os. Kolorowe","04",50.072040,20.029880,1,,0,,,0,
18314,105-06,"Plac Centralny im. R. Reagana","06",50.073130,20.036340,1,,0,,,0,
18297,105-09,"Plac Centralny im. R. Reagana","09",50.071840,20.035520,1,,0,,,0,
18296,105-05,"Plac Centralny im. R. Reagana","05",50.072440,20.038810,1,,0,,,0,
18291,105-07,"Plac Centralny im. R. Reagana","07",50.071100,20.038640,1,,0,,,0,
7951,106-03,"Struga","03",50.074780,20.047630,1,,0,,,0,
8027,106-04,"Struga","04",50.075030,20.047550,1,,0,,,0,
9895,106-05,"Struga","05",50.075120,20.046510,1,,0,,,0,
12910,106-06,"Struga","06",50.074650,20.046120,1,,0,,,0,
13724,106-08,"Struga","08",50.074410,20.047150,1,,0,,,0,
13018,107-04,"Kombinat","04",50.079390,20.064950,1,,0,,,0,
13019,107-05,"Kombinat","05",50.079210,20.066320,1,,0,,,0,
13752,107-09,"Kombinat","09",50.078570,20.066450,1,,0,,,0,
13616,108-03,"Mrozowa","03",50.084220,20.072210,1,,0,,,0,
13615,108-04,"Mrozowa","04",50.084200,20.072340,1,,0,,,0,
13617,109-03,"Blokowa","03",50.085170,20.074240,1,,0,,,0,
13620,109-04,"Blokowa","04",50.085880,20.073830,1,,0,,,0,
12888,112-04,"TAURON Arena Kraków Al. Pokoju","04",50.064060,19.987040,1,,0,,,0,
12887,112-05,"TAURON Arena Kraków Al. Pokoju","05",50.064200,19.990360,1,,0,,,0,
11514,112-03,"TAURON Arena Kraków Al. Pokoju","03",50.064840,19.989390,1,,0,,,0,
17919,113-01,"Arctowskiego","01",50.056980,20.001710,1,,0,,,0,
17913,113-02,"Arctowskiego","02",50.056460,20.000380,1,,0,,,0,
17938,113-04,"Arctowskiego","04",50.056350,20.001370,1,,0,,,0,
17912,114-01,"Centralna","01",50.064010,20.004040,1,,0,,,0,
17911,114-02,"Centralna","02",50.063090,20.003530,1,,0,,,0,
12876,115-05,"Rondo 308. Dywizjonu","05",50.067120,20.005730,1,,0,,,0,
12880,115-06,"Rondo 308. Dywizjonu","06",50.067890,20.007030,1,,0,,,0,
17915,116-03,"Gałczyńskiego","03",50.069240,20.013030,1,,0,,,0,
17914,116-04,"Gałczyńskiego","04",50.068810,20.012450,1,,0,,,0,
17916,116-06,"Gałczyńskiego","06",50.069600,20.012630,1,,0,,,0,
12931,117-03,"Bieńczycka","03",50.076450,20.021580,1,,0,,,0,
12932,117-04,"Bieńczycka","04",50.076310,20.021980,1,,0,,,0,
18332,118-07,"Rondo Kocmyrzowskie im. ks. Gorzelanego","07",50.078940,20.026080,1,,0,,,0,
18328,118-08,"Rondo Kocmyrzowskie im. ks. Gorzelanego","08",50.079970,20.028750,1,,0,,,0,
18295,118-06,"Rondo Kocmyrzowskie im. ks. Gorzelanego","06",50.080350,20.026710,1,,0,,,0,
18292,118-05,"Rondo Kocmyrzowskie im. ks. Gorzelanego","05",50.078810,20.028100,1,,0,,,0,
10015,119-03,"Teatr Ludowy","03",50.082070,20.032000,1,,0,,,0,
10016,119-04,"Teatr Ludowy","04",50.082210,20.032980,1,,0,,,0,
12909,119-05,"Teatr Ludowy","05",50.081030,20.034060,1,,0,,,0,
12900,119-06,"Teatr Ludowy","06",50.081300,20.033400,1,,0,,,0,
12904,120-03,"Cienista","03",50.085650,20.038770,1,,0,,,0,
12897,120-04,"Cienista","04",50.085490,20.039170,1,,0,,,0,
7984,121-03,"Wańkowicza","03",50.087200,20.047650,1,,0,,,0,
8770,121-04,"Wańkowicza","04",50.086870,20.045930,1,,0,,,0,
12905,121-05,"Wańkowicza","05",50.088240,20.047190,1,,0,,,0,
12923,121-06,"Wańkowicza","06",50.086560,20.047320,1,,0,,,0,
7971,123-03,"Darwina","03",50.090330,20.059810,1,,0,,,0,
7959,123-04,"Darwina","04",50.090160,20.060230,1,,0,,,0,
18293,124-03,"Jarzębiny","03",50.092070,20.060250,1,,0,,,0,
18294,124-04,"Jarzębiny","04",50.091910,20.060560,1,,0,,,0,
7964,125-02,"Wzgórza Krzesławickie","02",50.095460,20.065490,1,,0,,,0,
7965,125-03,"Wzgórza Krzesławickie","03",50.094930,20.064590,1,,0,,,0,
13058,125-05,"Wzgórza Krzesławickie","05",50.095820,20.063840,1,,0,,,0,
17680,126-01,"Jubileuszowa","01",50.101320,20.069390,1,,0,,,0,
17679,126-02,"Jubileuszowa","02",50.101390,20.069580,1,,0,,,0,
12341,127-01,"Morcinka","01",50.103700,20.072040,1,,0,,,0,
12342,127-02,"Morcinka","02",50.104440,20.072990,1,,0,,,0,
12360,127-03,"Morcinka","03",50.104120,20.071210,1,,0,,,0,
12361,127-04,"Morcinka","04",50.104040,20.071920,1,,0,,,0,
10510,128-01,"Kantorowice","01",50.104220,20.061820,1,,0,,,0,
10511,128-02,"Kantorowice","02",50.104150,20.061790,1,,0,,,0,
9982,129-01,"Zesławice Ogródki Działkowe","01",50.105920,20.048730,1,,0,,,0,
9983,129-02,"Zesławice Ogródki Działkowe","02",50.105650,20.049670,1,,0,,,0,
9925,130-01,"Zesławice","01",50.106250,20.043880,1,,0,,,0,
7450,131-01,"Os. Oświecenia","01",50.089330,19.987640,1,,0,,,0,
7496,131-02,"Os. Oświecenia","02",50.088810,19.988590,1,,0,,,0,
13701,131-04,"Os. Oświecenia","04",50.089510,19.988610,1,,0,,,0,
7452,132-01,"Wiślicka","01",50.087800,20.000510,1,,0,,,0,
7498,132-02,"Wiślicka","02",50.087580,20.002120,1,,0,,,0,
7500,132-04,"Wiślicka","04",50.088150,20.001510,1,,0,,,0,
7998,133-01,"Os. Strusia","01",50.086430,20.009560,1,,0,,,0,
7930,133-02,"Os. Strusia","02",50.086760,20.009170,1,,0,,,0,
8000,134-01,"Os. Na Lotnisku","01",50.086590,20.013880,1,,0,,,0,
7931,134-02,"Os. Na Lotnisku","02",50.086170,20.012860,1,,0,,,0,
7999,134-03,"Os. Na Lotnisku","03",50.085640,20.014120,1,,0,,,0,
8003,135-03,"DH Wanda","03",50.084250,20.020560,1,,0,,,0,
8002,135-04,"DH Wanda","04",50.084920,20.020410,1,,0,,,0,
12899,136-03,"Os. Zgody","03",50.076440,20.031280,1,,0,,,0,
12908,136-04,"Os. Zgody","04",50.077190,20.030740,1,,0,,,0,
7946,137-01,"Aleja Przyjaźni","01",50.075130,20.034160,1,,0,,,0,
9147,137-02,"Aleja Przyjaźni","02",50.075510,20.034420,1,,0,,,0,
13651,137-05,"Aleja Przyjaźni","05",50.075340,20.034580,1,,0,,,0,
8020,138-01,"Aleja Róż","01",50.075810,20.038620,1,,0,,,0,
8018,138-02,"Aleja Róż","02",50.075050,20.037860,1,,0,,,0,
7947,138-03,"Aleja Róż","03",50.074790,20.038870,1,,0,,,0,
9035,139-02,"Mistrzejowice","02",50.095490,19.995760,1,,0,,,0,
9034,139-03,"Mistrzejowice","03",50.095610,19.993840,1,,0,,,0,
13708,139-05,"Mistrzejowice","05",50.095890,19.996140,1,,0,,,0,
12942,140-03,"Miśnieńska","03",50.094620,20.000110,1,,0,,,0,
12943,140-04,"Miśnieńska","04",50.094400,20.000520,1,,0,,,0,
12954,141-03,"Os. Złotego Wieku","03",50.093980,20.004760,1,,0,,,0,
12953,141-04,"Os. Złotego Wieku","04",50.093930,20.004040,1,,0,,,0,
8408,142-01,"Łęczycka","01",50.092870,20.006270,1,,0,,,0,
8409,142-02,"Łęczycka","02",50.092870,20.006480,1,,0,,,0,
12946,143-03,"Rondo Piastowskie","03",50.094490,20.010940,1,,0,,,0,
12948,143-04,"Rondo Piastowskie","04",50.094160,20.011100,1,,0,,,0,
8332,144-03,"Kleeberga","03",50.095600,20.012920,1,,0,,,0,
12945,144-04,"Kleeberga","04",50.095860,20.012770,1,,0,,,0,
12952,144-05,"Kleeberga","05",50.096190,20.014190,1,,0,,,0,
8537,147-03,"Piasta Kołodzieja","03",50.098640,20.013330,1,,0,,,0,
12957,147-04,"Piasta Kołodzieja","04",50.097920,20.013070,1,,0,,,0,
7991,148-02,"Os. Piastów","02",50.100890,20.012910,1,,0,,,0,
17760,148-04,"Os. Piastów","04",50.102010,20.012680,1,,0,,,0,
8404,149-01,"Os. Kalinowe","01",50.091520,20.010460,1,,0,,,0,
8405,149-02,"Os. Kalinowe","02",50.091360,20.009970,1,,0,,,0,
7983,150-01,"Kupały","01",50.094410,20.015480,1,,0,,,0,
7928,150-02,"Kupały","02",50.095380,20.017390,1,,0,,,0,
11008,151-01,"Os. Mistrzejowice Nowe","01",50.094910,20.021320,1,,0,,,0,
11009,151-02,"Os. Mistrzejowice Nowe","02",50.095160,20.020830,1,,0,,,0,
12318,152-01,"Fatimska","01",50.093160,20.029110,1,,0,,,0,
12322,152-02,"Fatimska","02",50.093370,20.027260,1,,0,,,0,
12567,153-01,"Petőfiego","01",50.095050,20.036740,1,,0,,,0,
12568,153-02,"Petőfiego","02",50.095010,20.036840,1,,0,,,0,
12321,154-01,"Władysława Jagiełły","01",50.095520,20.041570,1,,0,,,0,
12320,154-02,"Władysława Jagiełły","02",50.094970,20.040070,1,,0,,,0,
8398,155-01,"Jana Kazimierza","01",50.095110,20.047240,1,,0,,,0,
8399,155-02,"Jana Kazimierza","02",50.094920,20.047060,1,,0,,,0,
13731,156-02,"Os. Na Stoku","02",50.097820,20.050160,1,,0,,,0,
7960,157-01,"Os. Na Stoku Szkoła","01",50.093520,20.056300,1,,0,,,0,
7970,157-02,"Os. Na Stoku Szkoła","02",50.093200,20.056340,1,,0,,,0,
8402,158-01,"Zajezdnia Bieńczyce","01",50.091170,20.032820,1,,0,,,0,
8403,158-02,"Zajezdnia Bieńczyce","02",50.091290,20.032750,1,,0,,,0,
7977,159-01,"Nad Dłubnią","01",50.089210,20.038090,1,,0,,,0,
7936,159-02,"Nad Dłubnią","02",50.089330,20.040230,1,,0,,,0,
9918,160-01,"Makuszyńskiego","01",50.089330,20.042100,1,,0,,,0,
9926,160-02,"Makuszyńskiego","02",50.089510,20.043790,1,,0,,,0,
7929,161-03,"Dunikowskiego","03",50.092540,20.015750,1,,0,,,0,
7993,161-04,"Dunikowskiego","04",50.092060,20.015930,1,,0,,,0,
12950,161-05,"Dunikowskiego","05",50.090620,20.016730,1,,0,,,0,
12949,161-06,"Dunikowskiego","06",50.091060,20.016940,1,,0,,,0,
8299,162-03,"Rondo Hipokratesa","03",50.090060,20.023780,1,,0,,,0,
8298,162-04,"Rondo Hipokratesa","04",50.090380,20.022870,1,,0,,,0,
11420,162-05,"Rondo Hipokratesa","05",50.090890,20.020830,1,,0,,,0,
12951,162-07,"Rondo Hipokratesa","07",50.090190,20.021110,1,,0,,,0,
10848,163-01,"Os. Jagiellońskie","01",50.087920,20.027530,1,,0,,,0,
10849,163-02,"Os. Jagiellońskie","02",50.087780,20.027810,1,,0,,,0,
18311,164-02,"Arka Pana","02",50.084040,20.029920,1,,0,,,0,
18310,164-01,"Arka Pana","01",50.083490,20.030390,1,,0,,,0,
7950,165-01,"Os. Górali","01",50.081060,20.041250,1,,0,,,0,
8015,165-02,"Os. Górali","02",50.081230,20.040510,1,,0,,,0,
8021,166-01,"Os. Zielone","01",50.079110,20.045390,1,,0,,,0,
9923,166-02,"Os. Zielone","02",50.079380,20.045970,1,,0,,,0,
8017,167-01,"Żeromskiego","01",50.079110,20.038640,1,,0,,,0,
7948,167-02,"Żeromskiego","02",50.078110,20.039180,1,,0,,,0,
10001,169-01,"Głowackiego","01",50.075340,19.906930,1,,0,,,0,
10000,169-02,"Głowackiego","02",50.075920,19.905640,1,,0,,,0,
12323,171-01,"Dąbrowskiej","01",50.078140,20.014890,1,,0,,,0,
12319,171-02,"Dąbrowskiej","02",50.078140,20.014410,1,,0,,,0,
13485,172-01,"Os. Kościuszkowskie","01",50.082630,20.016810,1,,0,,,0,
13486,172-02,"Os. Kościuszkowskie","02",50.082790,20.016480,1,,0,,,0,
9978,173-01,"Sołtysowska","01",50.066040,20.011310,1,,0,,,0,
17949,173-04,"Sołtysowska","04",50.065440,20.010320,1,,0,,,0,
8072,182-01,"Lesisko","01",50.054080,20.045300,1,,0,,,0,
17831,182-81,"Lesisko","81",50.054070,20.045320,1,,0,,,0,
8341,183-01,"Lasek Mogilski","01",50.055520,20.049660,1,,0,,,0,
8342,183-02,"Lasek Mogilski","02",50.054320,20.049450,1,,0,,,0,
8339,184-01,"Stare Wiślisko","01",50.059210,20.050320,1,,0,,,0,
8340,184-02,"Stare Wiślisko","02",50.059340,20.050220,1,,0,,,0,
7953,185-01,"Klasztor Cystersów","01",50.064180,20.052210,1,,0,,,0,
8032,185-02,"Klasztor Cystersów","02",50.065290,20.052040,1,,0,,,0,
8337,186-01,"Sieroszewskiego","01",50.066070,20.051160,1,,0,,,0,
8338,186-02,"Sieroszewskiego","02",50.066130,20.051510,1,,0,,,0,
8335,187-01,"Szpital Żeromskiego","01",50.066390,20.046920,1,,0,,,0,
8336,187-02,"Szpital Żeromskiego","02",50.066550,20.046580,1,,0,,,0,
7952,188-03,"Os. Na Skarpie","03",50.069540,20.046270,1,,0,,,0,
12911,188-04,"Os. Na Skarpie","04",50.069700,20.046960,1,,0,,,0,
12901,188-05,"Os. Na Skarpie","05",50.068510,20.045190,1,,0,,,0,
8478,189-03,"Klasztorna","03",50.068820,20.050260,1,,0,,,0,
12902,189-04,"Klasztorna","04",50.068810,20.051890,1,,0,,,0,
13695,190-02,"Os. Wandy","02",50.069390,20.048660,1,,0,,,0,
7956,191-02,"Os. Willowe","02",50.072240,20.053740,1,,0,,,0,
13696,191-04,"Os. Willowe","04",50.072760,20.053410,1,,0,,,0,
18080,192-03,"Zalew Nowohucki","03",50.075070,20.053080,1,,0,,,0,
18079,192-04,"Zalew Nowohucki","04",50.075360,20.052740,1,,0,,,0,
9551,193-03,"Zajezdnia Nowa Huta","03",50.084340,20.065730,1,,0,,,0,
13081,193-04,"Zajezdnia Nowa Huta","04",50.083390,20.065650,1,,0,,,0,
9930,194-04,"Elektromontaż","04",50.087880,20.062920,1,,0,,,0,
12934,194-05,"Elektromontaż","05",50.087970,20.062700,1,,0,,,0,
17884,195-04,"Lubocza SKA","04",50.088340,20.073830,1,,0,,,0,
17861,195-01,"Lubocza SKA","01",50.088710,20.073700,1,,0,,,0,
9938,196-01,"Lubocza Bugaj","01",50.092310,20.075070,1,,0,,,0,
9932,196-02,"Lubocza Bugaj","02",50.092110,20.075870,1,,0,,,0,
9933,197-01,"Lubocza Przychodnia","01",50.094810,20.083560,1,,0,,,0,
9939,197-02,"Lubocza Przychodnia","02",50.095000,20.084650,1,,0,,,0,
9972,198-01,"Lubocza Szkoła","01",50.095180,20.093040,1,,0,,,0,
9973,198-02,"Lubocza Szkoła","02",50.094980,20.093680,1,,0,,,0,
13626,198-04,"Lubocza Szkoła","04",50.095710,20.093720,1,,0,,,0,
9970,199-01,"Lubocza Trafo","01",50.094400,20.100580,1,,0,,,0,
9971,199-02,"Lubocza Trafo","02",50.094330,20.100450,1,,0,,,0,
9968,200-01,"Wadowska","01",50.096480,20.119040,1,,0,,,0,
9969,200-02,"Wadowska","02",50.096690,20.120090,1,,0,,,0,
9941,201-01,"Wadów","01",50.097180,20.124130,1,,0,,,0,
9942,201-02,"Wadów","02",50.097370,20.124830,1,,0,,,0,
9964,202-01,"Wadów Szkoła","01",50.100140,20.126020,1,,0,,,0,
9965,202-02,"Wadów Szkoła","02",50.101010,20.124970,1,,0,,,0,
10318,203-01,"Wadów Osiedle","01",50.106000,20.121760,1,,0,,,0,
10317,203-02,"Wadów Osiedle","02",50.106680,20.121570,1,,0,,,0,
10497,204-01,"Łuczanowice Skrzyżowanie","01",50.111290,20.119450,1,,0,,,0,
10498,204-02,"Łuczanowice Skrzyżowanie","02",50.111450,20.120180,1,,0,,,0,
9966,205-01,"Bystronia","01",50.109710,20.114310,1,,0,,,0,
9967,205-02,"Bystronia","02",50.109800,20.114820,1,,0,,,0,
13684,206-02,"Łuczanowice","02",50.107270,20.110760,1,,0,,,0,
17832,206-82,"Łuczanowice","82",50.107250,20.110850,1,,0,,,0,
13821,207-01,"Wadów Os. Kolejowe","01",50.096910,20.128810,1,,0,,,0,
13822,207-02,"Wadów Os. Kolejowe","02",50.097240,20.128620,1,,0,,,0,
9960,208-01,"Wadów Glinik","01",50.093140,20.132500,1,,0,,,0,
9961,208-02,"Wadów Glinik","02",50.092750,20.133240,1,,0,,,0,
12531,214-03,"Giedroycia","03",50.064450,20.080920,1,,0,,,0,
13658,214-06,"Giedroycia","06",50.062300,20.081590,1,,0,,,0,
13762,218-05,"Pleszów","05",50.072720,20.117340,1,,0,,,0,
17390,219-01,"Brama nr 8","01",50.073580,20.125920,1,,0,,,0,
17387,219-02,"Brama nr 8","02",50.073450,20.126640,1,,0,,,0,
10381,220-01,"Szymańskiego","01",50.075140,20.138800,1,,0,,,0,
10387,220-02,"Szymańskiego","02",50.075020,20.139890,1,,0,,,0,
17392,221-01,"Wyciąska","01",50.077140,20.155480,1,,0,,,0,
17408,221-03,"Wyciąska","03",50.077530,20.154530,1,,0,,,0,
17414,221-06,"Wyciąska","06",50.078180,20.158500,1,,0,,,0,
17416,221-08,"Wyciąska","08",50.076500,20.155920,1,,0,,,0,
17417,221-02,"Wyciąska","02",50.077010,20.156570,1,,0,,,0,
12349,222-01,"Cmentarz Ruszcza","01",50.084940,20.149770,1,,0,,,0,
12324,222-02,"Cmentarz Ruszcza","02",50.084980,20.149870,1,,0,,,0,
13726,223-02,"Ruszcza","02",50.086940,20.146420,1,,0,,,0,
10379,225-01,"Janówka","01",50.079400,20.160170,1,,0,,,0,
10401,225-02,"Janówka","02",50.079690,20.160560,1,,0,,,0,
10378,226-01,"Błonia Kościelnickie","01",50.084430,20.166260,1,,0,,,0,
10402,226-02,"Błonia Kościelnickie","02",50.084370,20.166200,1,,0,,,0,
18105,227-71,"Kościelniki","71",50.088040,20.173700,1,,0,,,0,
18104,227-72,"Kościelniki","72",50.088990,20.174950,1,,0,,,0,
18102,228-71,"Zabłocie Kościelnickie","71",50.096520,20.181530,1,,0,,,0,
18103,228-72,"Zabłocie Kościelnickie","72",50.096570,20.180950,1,,0,,,0,
10375,229-01,"Resztówka","01",50.098810,20.178150,1,,0,,,0,
10405,229-02,"Resztówka","02",50.098490,20.178510,1,,0,,,0,
10374,230-01,"Ostafina","01",50.105020,20.171260,1,,0,,,0,
10406,230-02,"Ostafina","02",50.104890,20.171480,1,,0,,,0,
10373,231-01,"Hektary","01",50.109510,20.175330,1,,0,,,0,
10407,231-02,"Hektary","02",50.109730,20.175670,1,,0,,,0,
10371,232-01,"Wróżenice Górka","01",50.112910,20.182450,1,,0,,,0,
10409,232-02,"Wróżenice Górka","02",50.112820,20.182460,1,,0,,,0,
10372,233-01,"Wróżenice","01",50.113670,20.189640,1,,0,,,0,
17811,233-81,"Wróżenice","81",50.113630,20.189600,1,,0,,,0,
10370,234-01,"Wróżenicka","01",50.112320,20.178200,1,,0,,,0,
10408,234-02,"Wróżenicka","02",50.112240,20.178240,1,,0,,,0,
17386,235-01,"Wyciąże Północ","01",50.078020,20.163190,1,,0,,,0,
17394,235-02,"Wyciąże Północ","02",50.077910,20.164180,1,,0,,,0,
17395,236-02,"Czeczeńska","02",50.079200,20.175340,1,,0,,,0,
17398,236-01,"Czeczeńska","01",50.079360,20.173660,1,,0,,,0,
10410,237-01,"Cło","01",50.080520,20.185730,1,,0,,,0,
10415,237-02,"Cło","02",50.079770,20.186260,1,,0,,,0,
10413,238-01,"Zakępie","01",50.068190,20.189660,1,,0,,,0,
10412,238-02,"Zakępie","02",50.067790,20.189640,1,,0,,,0,
18299,239-02,"ks. Luzara","02",50.062560,20.194730,1,,0,,,0,
18298,239-01,"ks. Luzara","01",50.063320,20.194000,1,,0,,,0,
17401,240-01,"Betonowa","01",50.056350,20.202350,1,,0,,,0,
17399,240-02,"Betonowa","02",50.055730,20.202620,1,,0,,,0,
10421,241-01,"Wolica Most","01",50.051720,20.207440,1,,0,,,0,
10436,241-02,"Wolica Most","02",50.052100,20.206220,1,,0,,,0,
10392,242-01,"Wyciąże Sklep","01",50.072270,20.158390,1,,0,,,0,
10383,242-02,"Wyciąże Sklep","02",50.072060,20.158420,1,,0,,,0,
17393,243-01,"Tymiankowa","01",50.069690,20.162440,1,,0,,,0,
17389,243-02,"Tymiankowa","02",50.069620,20.163020,1,,0,,,0,
10385,244-01,"Podstawie","01",50.068780,20.166980,1,,0,,,0,
10394,244-02,"Podstawie","02",50.068210,20.167090,1,,0,,,0,
10386,245-01,"Drożyska","01",50.065090,20.168320,1,,0,,,0,
10395,245-02,"Drożyska","02",50.065100,20.168210,1,,0,,,0,
10428,246-01,"Przylasek Wyciąski","01",50.059220,20.176290,1,,0,,,0,
10429,246-02,"Przylasek Wyciąski","02",50.059040,20.176770,1,,0,,,0,
10427,247-01,"Siejówka","01",50.057120,20.181100,1,,0,,,0,
10430,247-02,"Siejówka","02",50.057320,20.180540,1,,0,,,0,
10426,248-01,"Bartnicza","01",50.056610,20.187100,1,,0,,,0,
10431,248-02,"Bartnicza","02",50.056690,20.186930,1,,0,,,0,
13439,249-01,"Wolica Szkoła","01",50.055780,20.194110,1,,0,,,0,
13440,249-02,"Wolica Szkoła","02",50.055860,20.193370,1,,0,,,0,
10423,250-01,"Wolica Kościół","01",50.054930,20.202360,1,,0,,,0,
10433,250-02,"Wolica Kościół","02",50.055010,20.202380,1,,0,,,0,
8710,271-01,"Czyżyny Dworzec","01",50.075170,20.015250,1,,0,,,0,
7985,276-01,"Cedyńska","01",50.090280,20.004310,1,,0,,,0,
18290,277-02,"Os. Akademickie","02",50.087220,19.994980,1,,0,,,0,
18287,277-01,"Os. Akademickie","01",50.087680,19.994240,1,,0,,,0,
17425,278-02,"Szlifierska","02",50.072580,20.189660,1,,0,,,0,
17424,278-01,"Szlifierska","01",50.072390,20.189750,1,,0,,,0,
7962,280-01,"Leszka Białego","01",50.095820,20.050820,1,,0,,,0,
7969,280-02,"Leszka Białego","02",50.095810,20.051750,1,,0,,,0,
7980,281-02,"Nowolipki","02",50.093400,20.030860,1,,0,,,0,
13710,281-04,"Nowolipki","04",50.092920,20.033650,1,,0,,,0,
7957,283-01,"Orkana","01",50.073240,20.050270,1,,0,,,0,
18312,288-01,"Bulwarowa","01",50.071160,20.053530,1,,0,,,0,
12855,291-03,"Kampus UJ","03",50.024640,19.902510,1,,0,,,0,
12856,291-04,"Kampus UJ","04",50.023850,19.901540,1,,0,,,0,
18152,292-03,"Kampus UP JP II","03",50.020800,19.898710,1,,0,,,0,
18151,292-04,"Kampus UP JP II","04",50.020170,19.897490,1,,0,,,0,
11951,293-02,"Czerwone Maki P+R","02",50.017400,19.888610,1,,0,,,0,
13065,293-04,"Czerwone Maki P+R","04",50.018190,19.889480,1,,0,,,0,
12920,294-03,"Klimeckiego","03",50.048340,19.968420,1,,0,,,0,
13665,294-05,"Klimeckiego","05",50.049160,19.967670,1,,0,,,0,
8669,298-01,"Kliny Zacisze","01",50.001650,19.900900,1,,0,,,0,
8670,298-02,"Kliny Zacisze","02",50.001240,19.900270,1,,0,,,0,
18346,299-02,"Kliny","02",49.998620,19.897230,1,,0,,,0,
9120,300-01,"Komorowskiego","01",50.053620,19.922370,1,,0,,,0,
9119,300-02,"Komorowskiego","02",50.053330,19.921790,1,,0,,,0,
7805,301-02,"Salwator","02",50.052710,19.915200,1,,0,,,0,
7804,301-03,"Salwator","03",50.052660,19.917480,1,,0,,,0,
13054,301-04,"Salwator","04",50.052910,19.916890,1,,0,,,0,
13080,301-05,"Salwator","05",50.053120,19.916610,1,,0,,,0,
7802,302-01,"Malczewskiego","01",50.048880,19.901660,1,,0,,,0,
8633,302-02,"Malczewskiego","02",50.048740,19.903570,1,,0,,,0,
7803,302-03,"Malczewskiego","03",50.049010,19.904130,1,,0,,,0,
12316,303-01,"Wodociągowa","01",50.048130,19.896870,1,,0,,,0,
12317,303-02,"Wodociągowa","02",50.048130,19.897630,1,,0,,,0,
7742,304-01,"Benedyktowicza","01",50.047620,19.889040,1,,0,,,0,
7747,304-02,"Benedyktowicza","02",50.047650,19.890950,1,,0,,,0,
7741,305-01,"Glinnik","01",50.046750,19.882350,1,,0,,,0,
7746,305-02,"Glinnik","02",50.047070,19.883490,1,,0,,,0,
8706,306-03,"Przegorzały","03",50.047750,19.871380,1,,0,,,0,
9493,306-04,"Przegorzały","04",50.047080,19.871810,1,,0,,,0,
7738,308-01,"Na Krępaku","01",50.045180,19.859400,1,,0,,,0,
7744,308-02,"Na Krępaku","02",50.045150,19.860580,1,,0,,,0,
7737,309-01,"Bielańskie Skały","01",50.044120,19.850830,1,,0,,,0,
7743,309-02,"Bielańskie Skały","02",50.044080,19.851430,1,,0,,,0,
7721,310-01,"Wodociągi","01",50.041850,19.841190,1,,0,,,0,
9805,310-02,"Wodociągi","02",50.041100,19.839960,1,,0,,,0,
7720,311-01,"Bielany Klasztor","01",50.043480,19.830930,1,,0,,,0,
7722,311-02,"Bielany Klasztor","02",50.043320,19.831230,1,,0,,,0,
10355,312-01,"Bielany Szkoła","01",50.044160,19.825710,1,,0,,,0,
10352,312-02,"Bielany Szkoła","02",50.044080,19.827670,1,,0,,,0,
13643,312-04,"Bielany Szkoła","04",50.044520,19.827430,1,,0,,,0,
10351,313-01,"Bielany","01",50.043330,19.819840,1,,0,,,0,
10495,313-02,"Bielany","02",50.042980,19.819320,1,,0,,,0,
10496,313-03,"Bielany","03",50.043290,19.820680,1,,0,,,0,
12240,314-01,"Bielany Obwodnica","01",50.043320,19.808180,2,,0,,,0,
12244,314-02,"Bielany Obwodnica","02",50.041870,19.811850,1,,0,,,0,
10353,315-01,"Skalna","01",50.038900,19.830980,1,,0,,,0,
10354,315-02,"Skalna","02",50.038870,19.831600,1,,0,,,0,
10356,316-01,"Bielańska","01",50.036510,19.825310,1,,0,,,0,
10358,316-02,"Bielańska","02",50.036810,19.826080,1,,0,,,0,
18024,317-01,"Białe Wzgórze","01",50.051530,19.908680,1,,0,,,0,
18025,317-02,"Białe Wzgórze","02",50.051520,19.908980,1,,0,,,0,
7809,320-01,"Instytut Reumatologii","01",50.057720,19.914260,1,,0,,,0,
7818,320-02,"Instytut Reumatologii","02",50.057730,19.913710,1,,0,,,0,
7808,321-01,"Przegon","01",50.056450,19.905340,1,,0,,,0,
7817,321-02,"Przegon","02",50.056440,19.904670,1,,0,,,0,
13556,322-02,"Owcy-Orwicza","02",50.059710,19.894480,1,,0,,,0,
7520,323-01,"Tondosa","01",50.060620,19.893110,1,,0,,,0,
7528,323-02,"Tondosa","02",50.060720,19.891410,1,,0,,,0,
10691,324-01,"Lajkonika","01",50.062280,19.888120,1,,0,,,0,
