stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2410,414-02,"Szpital Jana Pawła II","02",50.088370,19.938560,1,,0,,,0
2412,415-02,"Szpital Okulistyczny","02",50.099520,20.063810,1,,0,,,0
2425,418-01,"Opolska Kładka","01",50.091240,19.927390,1,,0,,,0
2426,418-02,"Opolska Kładka","02",50.091520,19.925580,1,,0,,,0
2429,419-01,"Pleszowska","01",50.091580,19.936560,1,,0,,,0
2430,419-02,"Pleszowska","02",50.091890,19.935090,1,,0,,,0
2438,422-01,"Imbramowska","01",50.087560,19.948360,1,,0,,,0
2439,422-02,"Imbramowska","02",50.088290,19.947270,1,,0,,,0
2440,423-01,"Mackiewicza","01",50.089620,19.944030,1,,0,,,0
2441,423-02,"Mackiewicza","02",50.090310,19.943340,1,,0,,,0
2467,433-01,"ks. Meiera","01",50.098140,19.962630,1,,0,,,0
2468,433-02,"ks. Meiera","02",50.097410,19.961910,1,,0,,,0
2474,434-04,"Górka Narodowa P+R","04",50.105100,19.963730,1,,0,,,0
2477,436-02,"Chełmońskiego","02",50.091780,19.902150,1,,0,,,0
2479,438-01,"Piastowska","01",50.058660,19.897530,1,,0,,,0
2480,438-02,"Piastowska","02",50.057540,19.900180,1,,0,,,0
2482,440-01,"Grabowa","01",50.069690,19.859290,1,,0,,,0
2483,440-02,"Grabowa","02",50.069730,19.858910,1,,0,,,0
2490,444-01,"Conrada","01",50.088600,19.900100,1,,0,,,0
2491,444-02,"Conrada","02",50.088600,19.898430,1,,0,,,0
2492,445-02,"Sudolska","02",50.091970,19.964600,1,,0,,,0
2495,446-03,"Jasnogórska","03",50.097900,19.891740,1,,0,,,0
2503,450-01,"Torfowa","01",50.017930,19.905170,1,,0,,,0
2504,450-02,"Torfowa","02",50.018930,19.906360,1,,0,,,0
2505,451-01,"Architektów","01",50.097380,20.054660,1,,0,,,0
2506,451-02,"Architektów","02",50.096900,20.055440,1,,0,,,0
2507,451-04,"Architektów","04",50.096890,20.054580,1,,0,,,0
2512,454-01,"Panieńskich Skał","01",50.068520,19.864720,1,,0,,,0
2513,454-02,"Panieńskich Skał","02",50.068600,19.863580,1,,0,,,0
2514,455-01,"Zakole","01",50.108890,20.053140,1,,0,,,0
2517,457-02,"Banacha","02",50.101320,19.963150,1,,0,,,0
2519,457-04,"Banacha","04",50.101800,19.962590,1,,0,,,0
2520,459-01,"Lasek Łęgowski","01",50.052560,20.037860,1,,0,,,0
2521,459-02,"Lasek Łęgowski","02",50.052460,20.037620,1,,0,,,0
2525,462-01,"Stawowa","01",50.093850,19.892700,1,,0,,,0
2526,462-02,"Stawowa","02",50.095080,19.892620,1,,0,,,0
2529,463-04,"Bronowice Wielkie Wschód","04",50.093540,19.897570,1,,0,,,0
2530,465-02,"Chopina","02",50.067530,19.917250,1,,0,,,0
2537,469-01,"Przylasek Rusiecki Północ","01",50.059710,20.154980,1,,0,,,0
2538,469-02,"Przylasek Rusiecki Północ","02",50.059940,20.154550,1,,0,,,0
2545,474-01,"Millana","01",50.017580,19.942230,1,,0,,,0
2546,474-02,"Millana","02",50.017420,19.941810,1,,0,,,0
2555,485-01,"Węgrzynowicka","01",50.096960,20.147380,1,,0,,,0
2556,485-02,"Węgrzynowicka","02",50.097040,20.147490,1,,0,,,0
2557,486-01,"Niebyła","01",50.102310,20.061030,1,,0,,,0
2558,486-02,"Niebyła","02",50.102230,20.061280,1,,0,,,0
2561,488-01,"Krokusowa","01",50.024220,19.919620,1,,0,,,0
2562,488-02,"Krokusowa","02",50.024980,19.919420,1,,0,,,0
2576,497-01,"Piastów SKA","01",50.106740,20.011490,1,,0,,,0
2577,497-02,"Piastów SKA","02",50.105970,20.012180,1,,0,,,0
2579,498-01,"Skotniki Kościół","01",50.009040,19.874710,1,,0,,,0
2581,499-03,"Os. Podwawelskie","03",50.046730,19.932770,1,,0,,,0
2588,501-03,"Rondo Grunwaldzkie","03",50.048250,19.932340,1,,0,,,0
2590,501-05,"Rondo Grunwaldzkie","05",50.048350,19.929690,1,,0,,,0
2599,505-03,"Zielińskiego","03",50.046250,19.911940,1,,0,,,0
2600,505-04,"Zielińskiego","04",50.047170,19.911190,1,,0,,,0
2601,506-01,"Os. Robotnicze","01",50.045720,19.908890,1,,0,,,0
2602,506-02,"Os. Robotnicze","02",50.045970,19.909680,1,,0,,,0
2603,507-01,"Park Skały Twardowskiego","01",50.038040,19.898980,1,,0,,,0
2604,507-02,"Park Skały Twardowskiego","02",50.038020,19.898580,1,,0,,,0
2605,508-01,"Pychowice","01",50.036810,19.895140,1,,0,,,0
2606,508-02,"Pychowice","02",50.036680,19.894010,1,,0,,,0
2607,509-01,"Rodzinna","01",50.035140,19.885760,1,,0,,,0
2608,509-02,"Rodzinna","02",50.035120,19.885510,1,,0,,,0
2609,510-01,"Górka Pychowicka","01",50.033970,19.876210,1,,0,,,0
2610,510-02,"Górka Pychowicka","02",50.033940,19.875730,1,,0,,,0
2611,511-01,"Fort Bodzów","01",50.031520,19.865060,1,,0,,,0
2612,511-02,"Fort Bodzów","02",50.031490,19.864760,1,,0,,,0
2613,512-01,"Kostrze Szkoła","01",50.029150,19.855610,1,,0,,,0
2614,512-02,"Kostrze Szkoła","02",50.029110,19.854830,1,,0,,,0
2615,513-01,"Kostrze OSP","01",50.028620,19.852170,1,,0,,,0
2634,522-02,"Szwedzka","02",50.046740,19.925480,1,,0,,,0
2637,523-03,"Kapelanka","03",50.045620,19.922450,1,,0,,,0
2639,523-06,"Kapelanka","06",50.045410,19.920420,1,,0,,,0
2650,526-03,"Grota-Roweckiego","03",50.031330,19.920220,1,,0,,,0
2652,526-05,"Grota-Roweckiego","05",50.031390,19.920980,1,,0,,,0
2655,527-03,"Norymberska","03",50.029990,19.913680,1,,0,,,0
2656,527-04,"Norymberska","04",50.029600,19.912080,1,,0,,,0
2659,528-03,"Lipińskiego","03",50.030500,19.924590,1,,0,,,0
2660,528-04,"Lipińskiego","04",50.030680,19.924880,1,,0,,,0
2661,529-01,"Rostworowskiego","01",50.027880,19.914140,1,,0,,,0
2662,529-02,"Rostworowskiego","02",50.028150,19.915280,1,,0,,,0
2663,529-05,"Rostworowskiego","05",50.027640,19.914880,1,,0,,,0
2664,530-01,"Zachodnia","01",50.023190,19.910280,1,,0,,,0
2665,530-02,"Zachodnia","02",50.024120,19.911190,1,,0,,,0
2666,531-01,"Lubostroń","01",50.015340,19.902540,1,,0,,,0
2667,531-02,"Lubostroń","02",50.014240,19.901520,1,,0,,,0
2668,531-03,"Lubostroń","03",50.015470,19.901980,1,,0,,,0
2669,531-04,"Lubostroń","04",50.015360,19.901370,1,,0,,,0
2672,533-01,"Skośna","01",50.011760,19.898810,1,,0,,,0
2673,533-02,"Skośna","02",50.011200,19.898380,1,,0,,,0
2674,534-01,"Zawiła","01",50.006510,19.900930,1,,0,,,0
2675,534-02,"Zawiła","02",50.006400,19.901190,1,,0,,,0
2676,535-01,"Kobierzyn","01",50.007140,19.891830,1,,0,,,0
2677,535-02,"Kobierzyn","02",50.007360,19.891800,1,,0,,,0
2678,536-01,"Babińskiego","01",50.007080,19.881150,1,,0,,,0
2679,536-02,"Babińskiego","02",50.007070,19.879870,1,,0,,,0
2681,537-01,"Skotniki","01",50.006350,19.875200,1,,0,,,0
2682,537-02,"Skotniki","02",50.006710,19.873890,1,,0,,,0
2684,537-04,"Skotniki","04",50.007330,19.873580,1,,0,,,0
2685,538-01,"Brücknera","01",50.012500,19.875940,1,,0,,,0
2686,538-02,"Brücknera","02",50.011930,19.875790,1,,0,,,0
2687,539-01,"Skotniki Szkoła","01",50.016960,19.876080,1,,0,,,0
2688,539-02,"Skotniki Szkoła","02",50.016350,19.875480,1,,0,,,0
2689,539-03,"Skotniki Szkoła","03",50.016180,19.876440,1,,0,,,0
2693,541-01,"Mochnaniec","01",50.016700,19.882140,1,,0,,,0
2694,541-02,"Mochnaniec","02",50.016600,19.881160,1,,0,,,0
2703,546-01,"Borkowska","01",50.004590,19.905760,1,,0,,,0
2704,546-02,"Borkowska","02",50.004880,19.905850,1,,0,,,0
2713,551-03,"Borsucza","03",50.030470,19.928300,1,,0,,,0
2714,551-04,"Borsucza","04",50.030310,19.929230,1,,0,,,0
2723,553-07,"Łagiewniki","07",50.030050,19.936250,1,,0,,,0
2724,553-08,"Łagiewniki","08",50.028810,19.937450,1,,0,,,0
2725,553-09,"Łagiewniki","09",50.029440,19.935960,1,,0,,,0
2726,553-11,"Łagiewniki","11",50.028810,19.936220,1,,0,,,0
2749,560-04,"Łagiewniki SKA","04",50.021830,19.932910,1,,0,,,0
2751,560-06,"Łagiewniki SKA","06",50.021440,19.931880,1,,0,,,0
2780,574-01,"Piaskowa","01",50.095180,19.897730,1,,0,,,0
2783,576-01,"Sucha","01",50.024200,19.942140,1,,0,,,0
2784,576-02,"Sucha","02",50.024560,19.942080,1,,0,,,0
2785,577-01,"Fredry","01",50.020820,19.942780,1,,0,,,0
2786,577-02,"Fredry","02",50.021500,19.942680,1,,0,,,0
2787,578-02,"Połomskiego","02",50.018950,19.945490,1,,0,,,0
2788,578-03,"Połomskiego","03",50.019320,19.944420,1,,0,,,0
2791,579-03,"Turowicza","03",50.014550,19.946080,1,,0,,,0
2792,579-04,"Turowicza","04",50.015020,19.944380,1,,0,,,0
2793,579-05,"Turowicza","05",50.015920,19.945670,1,,0,,,0
2799,582-02,"Myślenicka","02",50.004710,19.942880,1,,0,,,0
2800,582-04,"Myślenicka","04",50.005650,19.945370,1,,0,,,0
2806,584-02,"Kurdwanów P+R","02",50.013500,19.949710,1,,0,,,0
2810,584-06,"Kurdwanów P+R","06",50.014210,19.949180,1,,0,,,0
2813,585-01,"Bujaka","01",50.010310,19.948820,1,,0,,,0
2814,585-02,"Bujaka","02",50.009580,19.948430,1,,0,,,0
2817,586-03,"Halszki","03",50.005820,19.947670,1,,0,,,0
2825,591-01,"Swoszowice Autostrada","01",50.001060,19.941370,1,,0,,,0
2826,591-02,"Swoszowice Autostrada","02",50.000620,19.942310,1,,0,,,0
2827,592-01,"Warszewicza","01",49.997810,19.945960,1,,0,,,0
2828,592-02,"Warszewicza","02",49.998820,19.945830,1,,0,,,0
2829,593-02,"Swoszowice Szkoła","02",49.994070,19.946720,1,,0,,,0
2830,593-04,"Swoszowice Szkoła","04",49.994350,19.945990,1,,0,,,0
2836,596-02,"Merkuriusza Polskiego","02",49.992720,19.940180,1,,0,,,0
2837,597-01,"Swoszowice Poczta","01",49.990850,19.942340,1,,0,,,0
2845,601-01,"Sawiczewskich","01",49.989630,19.945400,1,,0,,,0
2846,601-02,"Sawiczewskich","02",49.991250,19.946090,1,,0,,,0
2848,602-01,"Wróblowice Szkoła","01",49.984080,19.944630,1,,0,,,0
2849,602-02,"Wróblowice Szkoła","02",49.984410,19.944650,1,,0,,,0
2850,603-02,"Wróblowice","02",49.980610,19.944400,1,,0,,,0
2852,603-06,"Wróblowice","06",49.979460,19.944380,1,,0,,,0
2853,604-01,"Ukraina","01",49.975480,19.946320,1,,0,,,0
2854,604-02,"Ukraina","02",49.975780,19.945780,1,,0,,,0
2855,605-01,"Zbydniowice","01",49.972660,19.947500,1,,0,,,0
2857,605-03,"Zbydniowice","03",49.973130,19.947230,1,,0,,,0
2858,606-01,"Zbydniowicka","01",49.973520,19.961060,1,,0,,,0
2859,606-02,"Zbydniowicka","02",49.973450,19.960580,1,,0,,,0
2861,607-02,"Golkowice Pętla","02",49.973820,19.967330,1,,0,,,0
2913,631-01,"Piaski Wielkie","01",50.006160,19.982140,1,,0,,,0
2914,631-02,"Piaski Wielkie","02",50.006120,19.981890,1,,0,,,0
2929,637-01,"Hallera","01",50.003370,19.995220,1,,0,,,0
2930,637-03,"Hallera","03",50.003740,19.993500,1,,0,,,0
2931,638-01,"Słona Woda","01",50.003660,20.003880,1,,0,,,0
2932,638-02,"Słona Woda","02",50.003440,20.003390,1,,0,,,0
2933,639-01,"Kosocicka","01",50.004330,20.010830,1,,0,,,0
2934,639-02,"Kosocicka","02",50.004550,20.011630,1,,0,,,0
2942,642-03,"Podgórze SKA","03",50.041820,19.961120,1,,0,,,0
2944,642-05,"Podgórze SKA","05",50.042480,19.962440,1,,0,,,0
2945,642-06,"Podgórze SKA","06",50.042100,19.962710,1,,0,,,0
2946,642-08,"Podgórze SKA","08",50.041830,19.962540,1,,0,,,0
2950,643-03,"Cmentarz Podgórski","03",50.039480,19.963610,1,,0,,,0
2951,643-04,"Cmentarz Podgórski","04",50.038600,19.964870,1,,0,,,0
2954,644-04,"Dworcowa","04",50.033580,19.970040,1,,0,,,0
2955,644-05,"Dworcowa","05",50.032560,19.970740,1,,0,,,0
2959,645-03,"Kabel","03",50.027430,19.975970,1,,0,,,0
2960,645-04,"Kabel","04",50.027470,19.976230,1,,0,,,0
2967,646-07,"Bieżanowska","07",50.024560,19.983140,1,,0,,,0
2968,646-08,"Bieżanowska","08",50.024270,19.982650,1,,0,,,0
2979,649-03,"Prokocim Szpital","03",50.015060,20.001270,1,,0,,,0
2980,649-04,"Prokocim Szpital","04",50.014220,20.000120,1,,0,,,0
2983,650-01,"Szpital Uniwersytecki / Instytut Pediatrii","01",50.010250,20.000290,1,,0,,,0
2984,650-02,"Szpital Uniwersytecki / Instytut Pediatrii","02",50.009970,20.000670,1,,0,,,0
2986,651-01,"Miejskie Centrum Opieki","01",50.009390,20.003600,1,,0,,,0
2991,653-01,"Jerzmanowskiego","01",50.009710,20.009240,1,,0,,,0
2992,653-02,"Jerzmanowskiego","02",50.010640,20.008020,1,,0,,,0
2996,654-04,"Węzeł Wielicki","04",50.006750,20.017760,1,,0,,,0
2997,654-06,"Węzeł Wielicki","06",50.005890,20.015800,1,,0,,,0
3000,655-03,"Teligi","03",50.016620,20.006630,1,,0,,,0
3001,655-04,"Teligi","04",50.016540,20.006310,1,,0,,,0
3004,656-03,"Nowy Prokocim","03",50.016020,20.011550,1,,0,,,0
3005,656-04,"Nowy Prokocim","04",50.015910,20.011750,1,,0,,,0
3008,657-03,"Ćwiklińskiej","03",50.016100,20.018780,1,,0,,,0
3009,657-04,"Ćwiklińskiej","04",50.015560,20.020350,1,,0,,,0
3012,659-01,"Prosta","01",50.025110,19.992620,1,,0,,,0
3013,659-02,"Prosta","02",50.025310,19.991140,1,,0,,,0
3014,660-01,"Prokocim Rynek","01",50.023730,19.996620,1,,0,,,0
3015,660-02,"Prokocim Rynek","02",50.023250,19.997790,1,,0,,,0
3016,661-01,"Młodzieży","01",50.022840,20.002510,1,,0,,,0
3017,661-02,"Młodzieży","02",50.022850,20.001930,1,,0,,,0
3018,662-01,"Cmentarz Prokocim","01",50.021840,20.007250,1,,0,,,0
3019,662-02,"Cmentarz Prokocim","02",50.021560,20.007950,1,,0,,,0
3020,663-01,"Bieżanów Trafo","01",50.021280,20.016250,1,,0,,,0
3021,663-02,"Bieżanów Trafo","02",50.021030,20.017230,1,,0,,,0
3022,664-01,"Bieżanów Szkoła","01",50.019560,20.023030,1,,0,,,0
3023,664-02,"Bieżanów Szkoła","02",50.019300,20.023740,1,,0,,,0
3024,664-04,"Bieżanów Szkoła","04",50.018600,20.024670,1,,0,,,0
3025,665-01,"Duża Góra","01",50.018190,20.027500,1,,0,,,0
3026,665-02,"Duża Góra","02",50.018000,20.028310,1,,0,,,0
3027,666-01,"Bieżanów Pomnik","01",50.018240,20.033160,1,,0,,,0
3028,666-02,"Bieżanów Pomnik","02",50.018370,20.035140,1,,0,,,0
3031,668-01,"Koszykarska","01",50.052570,19.989900,1,,0,,,0
3032,668-02,"Koszykarska","02",50.052490,19.988930,1,,0,,,0
3033,669-01,"Stoczniowców","01",50.049680,19.983400,1,,0,,,0
3034,669-02,"Stoczniowców","02",50.048760,19.981020,1,,0,,,0
3039,670-03,"Kuklińskiego","03",50.045340,19.974720,1,,0,,,0
3041,670-05,"Kuklińskiego","05",50.044960,19.972050,1,,0,,,0
3093,691-01,"Szparagowa","01",50.043100,20.045160,1,,0,,,0
3094,691-02,"Szparagowa","02",50.044420,20.046050,1,,0,,,0
3098,692-02,"Półłanki","02",50.039140,20.043200,1,,0,,,0
3099,692-03,"Półłanki","03",50.038030,20.042380,1,,0,,,0
3101,693-01,"Bazarowa","01",50.034390,20.042150,1,,0,,,0
3102,693-02,"Bazarowa","02",50.034120,20.042290,1,,0,,,0
3107,696-01,"Domagały","01",50.033030,20.051090,1,,0,,,0
3109,696-03,"Domagały","03",50.032430,20.051830,1,,0,,,0
3123,702-02,"Nowy Bieżanów P+R","02",50.014970,20.023510,1,,0,,,0
3124,702-03,"Nowy Bieżanów P+R","03",50.015230,20.023140,1,,0,,,0
3131,704-01,"Kurdwanów Szkoła","01",50.005660,19.966450,1,,0,,,0
3132,704-02,"Kurdwanów Szkoła","02",50.005150,19.965470,1,,0,,,0
3134,705-01,"Cechowa","01",50.006850,19.970980,1,,0,,,0
3135,705-02,"Cechowa","02",50.007110,19.972720,1,,0,,,0
3139,706-03,"Ruczaj","03",50.027050,19.906540,1,,0,,,0
3140,706-04,"Ruczaj","04",50.026760,19.905070,1,,0,,,0
3155,712-01,"Sucharskiego","01",50.017850,20.044040,1,,0,,,0
3156,712-02,"Sucharskiego","02",50.018350,20.042720,1,,0,,,0
3157,713-01,"Złocieniowa","01",50.016320,20.050620,1,,0,,,0
3158,713-02,"Złocieniowa","02",50.016090,20.051160,1,,0,,,0
3159,714-02,"Jasieńskiego","02",50.017210,20.057300,1,,0,,,0
3193,733-02,"Złocień","02",50.022770,20.051190,1,,0,,,0
3194,733-03,"Złocień","03",50.022320,20.050140,1,,0,,,0
3210,742-01,"Komuny Paryskiej","01",50.007230,19.896400,1,,0,,,0
3211,742-02,"Komuny Paryskiej","02",50.006800,19.897120,1,,0,,,0
3230,754-01,"Przy Kuźni","01",50.003980,19.990250,1,,0,,,0
3231,754-02,"Przy Kuźni","02",50.004040,19.988510,1,,0,,,0
3243,760-03,"Dworzec Główny Zachód","03",50.068570,19.944380,1,,0,,,0
3255,765-01,"Korepty","01",50.015550,20.028400,1,,0,,,0
3257,766-01,"Powstańców Garaże","01",50.094970,19.967520,1,,0,,,0
3258,766-02,"Powstańców Garaże","02",50.095250,19.968290,1,,0,,,0
3267,771-01,"Brodowicza","01",50.070230,19.962850,1,,0,,,0
3268,771-02,"Brodowicza","02",50.069080,19.961110,1,,0,,,0
3271,773-01,"Sikorki","01",50.062710,20.022710,1,,0,,,0
3272,773-02,"Sikorki","02",50.063100,20.022240,1,,0,,,0
3283,779-01,"Wysłouchów","01",50.008150,19.953320,1,,0,,,0
3284,779-02,"Wysłouchów","02",50.008050,19.953810,1,,0,,,0
3285,780-01,"Bojki","01",50.008010,19.961200,1,,0,,,0
3286,780-02,"Bojki","02",50.007740,19.962620,1,,0,,,0
3290,782-01,"Agatowa","01",50.021910,20.042670,1,,0,,,0
3291,782-02,"Agatowa","02",50.021760,20.043030,1,,0,,,0
3295,784-01,"Fort Winnica","01",50.022530,19.866410,1,,0,,,0
3296,784-02,"Fort Winnica","02",50.023320,19.865510,1,,0,,,0
3297,785-01,"Winnicka","01",50.020050,19.871130,1,,0,,,0
3298,785-02,"Winnicka","02",50.019840,19.872170,1,,0,,,0
3301,788-01,"Dymarek","01",50.059020,20.103700,1,,0,,,0
3302,788-02,"Dymarek","02",50.059330,20.104780,1,,0,,,0
3306,791-01,"Domagały Magazyny","01",50.028120,20.051520,1,,0,,,0
3307,791-02,"Domagały Magazyny","02",50.029080,20.051760,1,,0,,,0
3313,795-01,"Kępa Grabska","01",50.049090,20.155660,1,,0,,,0
3319,801-01,"Teatr Słowackiego","01",50.064640,19.945660,1,,0,,,0
3320,801-02,"Teatr Słowackiego","02",50.064790,19.944410,1,,0,,,0
3328,802-06,"Rondo Mogilskie","06",50.067140,19.959710,1,,0,,,0
3330,802-08,"Rondo Mogilskie","08",50.067050,19.957930,1,,0,,,0
3331,802-09,"Rondo Mogilskie","09",50.064760,19.959020,1,,0,,,0
3358,807-07,"Starowiślna","07",50.056720,19.946040,1,,0,,,0
3359,807-08,"Starowiślna","08",50.057430,19.945760,1,,0,,,0
3360,808-01,"Hala Targowa","01",50.058640,19.948880,1,,0,,,0
3361,808-02,"Hala Targowa","02",50.058680,19.948660,1,,0,,,0
3363,809-02,"Rondo Grzegórzeckie","02",50.057560,19.957750,1,,0,,,0
3364,809-03,"Rondo Grzegórzeckie","03",50.058430,19.959240,1,,0,,,0
3416,825-04,"Muzeum Narodowe","04",50.058640,19.925200,1,,0,,,0
3417,825-05,"Muzeum Narodowe","05",50.059800,19.925120,1,,0,,,0
3418,826-01,"AGH / UR","01",50.064340,19.924390,1,,0,,,0
3419,826-02,"AGH / UR","02",50.062660,19.923190,1,,0,,,0
3424,828-02,"Stefana Batorego","02",50.067040,19.928810,1,,0,,,0
3427,829-03,"Plac Inwalidów","03",50.069380,19.926950,1,,0,,,0
3428,829-04,"Plac Inwalidów","04",50.068810,19.925900,1,,0,,,0
3429,830-01,"Radio Kraków","01",50.071800,19.930440,1,,0,,,0
3430,830-02,"Radio Kraków","02",50.071750,19.929330,1,,0,,,0
3431,831-01,"Urząd Skarbowy Nowa Huta","01",50.104630,20.012200,1,,0,,,0
3436,833-02,"Stary Kleparz","02",50.066230,19.938560,1,,0,,,0
3437,833-03,"Stary Kleparz","03",50.066660,19.938950,1,,0,,,0
3438,833-05,"Stary Kleparz","05",50.066260,19.940340,1,,0,,,0
3443,835-03,"Nowy Kleparz","03",50.073620,19.937270,1,,0,,,0
3444,835-04,"Nowy Kleparz","04",50.073790,19.934990,1,,0,,,0
3445,835-05,"Nowy Kleparz","05",50.074860,19.936110,1,,0,,,0
3449,835-09,"Nowy Kleparz","09",50.075470,19.936220,1,,0,,,0
3452,838-02,"Wileńska","02",50.082310,19.953890,1,,0,,,0
3453,839-01,"Politechnika","01",50.071340,19.945060,1,,0,,,0
3457,839-06,"Politechnika","06",50.071280,19.944100,1,,0,,,0
3458,839-08,"Politechnika","08",50.071080,19.944640,1,,0,,,0
3460,840-02,"Cmentarz Rakowicki Zachód","02",50.075640,19.946810,1,,0,,,0
3461,840-03,"Cmentarz Rakowicki Zachód","03",50.076180,19.947650,1,,0,,,0
3462,841-01,"bp. Prandoty","01",50.079110,19.949920,1,,0,,,0
3463,841-02,"bp. Prandoty","02",50.078020,19.948650,1,,0,,,0
3465,842-02,"UR Al. 29 Listopada","02",50.082120,19.951560,1,,0,,,0
3466,842-03,"UR Al. 29 Listopada","03",50.082440,19.952150,1,,0,,,0
3469,843-03,"Opolska Estakada","03",50.085720,19.955560,1,,0,,,0
3470,843-04,"Opolska Estakada","04",50.086580,19.953650,1,,0,,,0
3475,845-01,"Powstańców","01",50.093000,19.963670,1,,0,,,0
3476,845-02,"Powstańców","02",50.093400,19.964250,1,,0,,,0
3477,846-01,"Prądnik Czerwony P+R","01",50.096540,19.973770,1,,0,,,0
3478,846-02,"Prądnik Czerwony P+R","02",50.095810,19.974410,1,,0,,,0
3479,846-04,"Prądnik Czerwony P+R","04",50.096790,19.974320,1,,0,,,0
3481,847-01,"Cmentarz Prądnik Czerwony Wschód","01",50.102340,19.986020,1,,0,,,0
3482,847-02,"Cmentarz Prądnik Czerwony Wschód","02",50.102450,19.986820,1,,0,,,0
3483,848-01,"Cmentarz Prądnik Czerwony","01",50.101290,19.982020,1,,0,,,0
3484,848-02,"Cmentarz Prądnik Czerwony","02",50.101560,19.983170,1,,0,,,0
3485,848-03,"Cmentarz Prądnik Czerwony","03",50.102320,19.984560,1,,0,,,0
3487,849-01,"Dziekanowicka","01",50.104150,19.992110,1,,0,,,0
3488,849-02,"Dziekanowicka","02",50.103720,19.991560,1,,0,,,0
3489,850-01,"Powstańców Magazyny","01",50.106260,20.001600,1,,0,,,0
3490,850-02,"Powstańców Magazyny","02",50.106160,20.001590,1,,0,,,0
3491,851-01,"Lubicz","01",50.065190,19.952100,1,,0,,,0
3492,851-02,"Lubicz","02",50.065050,19.951090,1,,0,,,0
3496,852-03,"Uniwersytet Ekonomiczny","03",50.067720,19.953120,1,,0,,,0
3497,852-04,"Uniwersytet Ekonomiczny","04",50.068320,19.951700,1,,0,,,0
3502,854-03,"Cmentarz Rakowicki","03",50.073710,19.958910,1,,0,,,0
3503,854-04,"Cmentarz Rakowicki","04",50.073680,19.958530,1,,0,,,0
3504,855-01,"Łukasiewicza","01",50.075260,19.965460,1,,0,,,0
3505,856-01,"Narzymskiego","01",50.073690,19.966310,1,,0,,,0
3506,856-02,"Narzymskiego","02",50.073700,19.966060,1,,0,,,0
3507,857-01,"Pilotów","01",50.078780,19.971500,1,,0,,,0
3508,857-02,"Pilotów","02",50.077910,19.970260,1,,0,,,0
3509,858-01,"Rondo Młyńskie","01",50.081510,19.972980,1,,0,,,0
3510,858-02,"Rondo Młyńskie","02",50.079750,19.972280,1,,0,,,0
3512,859-01,"Brogi","01",50.079870,19.961030,1,,0,,,0
3513,859-02,"Brogi","02",50.079640,19.959390,1,,0,,,0
3514,860-01,"Bosaków","01",50.083310,19.964340,1,,0,,,0
3515,860-02,"Bosaków","02",50.082250,19.963100,1,,0,,,0
3516,861-01,"Miechowity","01",50.083380,19.968940,1,,0,,,0
3517,861-02,"Miechowity","02",50.083350,19.971050,1,,0,,,0
3518,861-03,"Miechowity","03",50.083420,19.970430,1,,0,,,0
3520,862-01,"Lublańska","01",50.085200,19.961680,1,,0,,,0
3521,862-02,"Lublańska","02",50.084940,19.963580,1,,0,,,0
3522,863-01,"Olsza II","01",50.085380,19.970570,1,,0,,,0
3523,863-02,"Olsza II","02",50.084890,19.968890,1,,0,,,0
3525,863-74,"Olsza II","74",50.084920,19.972080,1,,0,,,0
3526,864-01,"Majora","01",50.088420,19.963470,1,,0,,,0
3527,864-02,"Majora","02",50.088390,19.965430,1,,0,,,0
3530,865-02,"Bitschana","02",50.088700,19.970800,1,,0,,,0
3531,866-01,"Rondo Barei","01",50.089060,19.973030,1,,0,,,0
3532,866-02,"Rondo Barei","02",50.089070,19.974960,1,,0,,,0
3533,866-03,"Rondo Barei","03",50.088290,19.973000,1,,0,,,0
3534,866-04,"Rondo Barei","04",50.089630,19.973900,1,,0,,,0
3541,871-01,"Bonarka SKA","01",50.029860,19.944540,1,,0,,,0
3542,871-02,"Bonarka SKA","02",50.029460,19.945380,1,,0,,,0
3545,873-01,"Strzelców","01",50.092640,19.974900,1,,0,,,0
3546,873-02,"Strzelców","02",50.093300,19.975580,1,,0,,,0
3547,874-01,"Park Wodny","01",50.090210,19.982510,1,,0,,,0
3548,874-02,"Park Wodny","02",50.090050,19.982080,1,,0,,,0
3549,876-01,"Szpital Rydygiera","01",50.092630,20.021650,1,,0,,,0
3550,877-01,"Bora-Komorowskiego","01",50.085840,19.978460,1,,0,,,0
3551,877-02,"Bora-Komorowskiego","02",50.085770,19.980610,1,,0,,,0
3558,881-01,"Szafrańska","01",50.050360,20.008940,1,,0,,,0
3559,881-02,"Szafrańska","02",50.050270,20.009550,1,,0,,,0
3560,882-01,"Cmentarz Grębałów Południe","01",50.090160,20.063150,1,,0,,,0
3561,882-02,"Cmentarz Grębałów Południe","02",50.090100,20.063270,1,,0,,,0
3569,886-02,"Przegorzały Obwodnica","02",50.046110,19.872930,1,,0,,,0
3570,887-01,"Cmentarz Grębałów","01",50.091120,20.070220,1,,0,,,0
3571,887-02,"Cmentarz Grębałów","02",50.091070,20.070300,1,,0,,,0
3583,893-01,"Cracovia Błonia","01",50.058780,19.921690,1,,0,,,0
3584,893-02,"Cracovia Błonia","02",50.058920,19.921980,1,,0,,,0
3585,894-02,"Cracovia Stadion","02",50.058500,19.922690,1,,0,,,0
3587,895-01,"Cogiteon","01",50.086750,19.986270,1,,0,,,0
