route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"101",1634_PO,1634_22,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3565,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_23,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3567,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_24,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3573,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_25,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3577,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_26,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3579,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_27,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3584,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_28,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3588,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_29,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3591,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_30,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3594,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_32,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3598,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_34,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3603,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_36,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3606,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_38,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3610,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_43,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3614,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_47,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3621,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_51,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3625,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_53,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3627,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_57,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3631,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_61,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3635,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_65,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3639,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_69,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3643,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_73,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3647,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_77,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3652,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_81,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3655,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_85,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3660,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_90,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3663,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_95,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3668,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_100,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3671,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_103,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3676,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_106,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3678,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_109,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3682,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_113,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3687,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_117,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3691,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_121,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3696,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_126,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3699,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_131,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3704,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_134,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3707,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_138,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3711,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_142,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3715,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_146,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3719,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_150,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3723,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_154,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3727,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_158,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3731,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_162,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3736,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_166,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3740,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_170,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3744,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_174,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3748,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_179,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3752,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_183,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3757,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_186,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3761,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_189,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3764,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_193,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3768,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_198,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3773,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"100",1634_PO,1634_203,"Plac Na Stawach",,1,101-01,1080373,0,0
"100",1635_PO,1635_3777,"Plac Na Stawach",,1,101-01,1081970,0,0
"100",1634_PO,1634_206,"Kopiec Kościuszki",,0,101-01,1080372,0,0
"100",1635_PO,1635_3781,"Kopiec Kościuszki",,0,101-01,1081969,0,0
"101",1634_PO,1634_209,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3784,"Os. Podwawelskie",,1,101-01,1081714,0,0
"101",1634_PO,1634_214,"Kopiec Kościuszki",,0,101-01,1080117,0,0
"101",1635_PO,1635_3788,"Kopiec Kościuszki",,0,101-01,1081713,0,0
"101",1634_PO,1634_217,"Os. Podwawelskie",,1,101-01,1080118,0,0
"101",1635_PO,1635_3792,"Os. Podwawelskie",,1,101-01,1081714,0,0
"103",1634_PO,1634_398,"Lesisko",,0,103-01,1080140,0,0
"103",1635_PO,1635_449,"Lesisko",,0,103-01,1081734,0,0
"103",1634_PO,1634_402,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_453,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_406,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_458,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_412,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_461,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_414,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_465,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_419,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_469,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_423,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_473,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_427,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_477,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_430,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_480,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_435,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_484,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_438,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_488,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_442,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_493,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_447,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_498,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_452,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_500,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_456,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_507,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_460,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_511,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_462,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_513,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_465,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_517,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_469,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_523,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_473,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_524,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_477,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_529,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_481,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_535,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_487,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_536,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_492,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_542,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_496,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_547,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_499,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_551,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_504,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_555,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_507,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_559,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_510,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_563,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_515,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_567,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_519,"Lesisko",,0,103-01,1080135,0,0
"103",1635_PO,1635_572,"Lesisko",,0,103-01,1081730,0,0
"103",1634_PO,1634_523,"Aleja Przyjaźni",,1,103-01,1080134,0,0
"103",1635_PO,1635_578,"Aleja Przyjaźni",,1,103-01,1081731,0,0
"103",1634_PO,1634_724,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_334,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_728,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_338,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_732,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_341,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_736,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_346,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_740,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_351,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_744,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_353,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_748,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_357,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_752,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_362,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_764,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_373,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_769,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_378,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_775,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_382,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_777,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_385,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_781,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_389,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_785,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_393,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_789,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_397,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_793,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_401,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_799,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_405,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_801,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_409,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_805,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_413,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_811,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_417,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_815,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_421,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_818,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_425,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_821,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_429,"Lesisko",,0,103-02,1081730,0,0
"103",1634_PO,1634_826,"Aleja Przyjaźni",,1,103-02,1080134,0,0
"103",1635_PO,1635_433,"Aleja Przyjaźni",,1,103-02,1081731,0,0
"103",1634_PO,1634_831,"Lesisko",,0,103-02,1080135,0,0
"103",1635_PO,1635_437,"Lesisko",,0,103-02,1081730,0,0
"106",1634_PO,1634_10988,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_973,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_10992,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_978,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_10996,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_983,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11000,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_985,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11004,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_990,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11008,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_993,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11012,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_998,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11016,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1002,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11021,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1005,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11025,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1010,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11028,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1013,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11034,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1017,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11036,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1021,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11042,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1025,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11044,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1029,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11050,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1033,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11053,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1038,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11057,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1042,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11059,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1046,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11064,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1051,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11070,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1054,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11073,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1058,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11077,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1062,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11081,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1066,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11084,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1069,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11087,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1073,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11091,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1077,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11098,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1081,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_11099,"Skotniki Szkoła",,0,106-01,1079948,0,0
"106",1635_PO,1635_1085,"Skotniki Szkoła",,0,106-01,1081544,0,0
"106",1634_PO,1634_11103,"Łagiewniki",,1,106-01,1079949,0,0
"106",1635_PO,1635_1089,"Łagiewniki",,1,106-01,1081543,0,0
"106",1634_PO,1634_10872,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1382,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10874,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1386,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10879,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1390,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10884,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1394,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10890,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1398,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10894,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1402,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10898,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1406,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10901,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1410,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10905,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1414,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10910,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1418,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10913,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1422,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10917,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1426,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10920,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1430,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10927,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1434,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10929,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1438,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10932,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1442,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10937,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1446,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10940,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1450,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10944,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1454,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10948,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1458,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10952,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1462,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10955,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1466,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10960,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1470,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10963,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1473,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10966,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1477,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10970,"Łagiewniki",,1,106-02,1079949,0,0
"106",1635_PO,1635_1481,"Łagiewniki",,1,106-02,1081543,0,0
"106",1634_PO,1634_10975,"Skotniki Szkoła",,0,106-02,1079948,0,0
"106",1635_PO,1635_1485,"Skotniki Szkoła",,0,106-02,1081544,0,0
"106",1634_PO,1634_10978,"Łagiewniki",,1,106-02,1079949,0,0
